Timestamp (h:m:s.ms.us.ns dur),Status,Address(7b),RW,Data,ASCII,Error,Information,
,,,,,,,*** Capture Started
13:28:12.718.213.740 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.720.070.660 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.720.272.000 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.721.029.720 757.720us,Start,58*,Wr,9E* ,.,, 
13:28:12.721.231.060 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.723.003.520 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.724.120.880 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.724.512.320 391.440us,Start,58*,Wr,99* ,.,, 
13:28:12.724.713.660 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.726.204.320 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.726.405.660 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.728.262.740 001.857ms,Start,58*,Wr,9B* ,.,, 
13:28:12.728.464.080 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.729.038.700 574.620us,Start,58*,Wr,9C* ,.,, 
13:28:12.729.240.060 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.731.097.120 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.731.298.460 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.732.056.180 757.720us,Start,58*,Wr,9E* ,.,, 
13:28:12.732.257.520 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.734.029.860 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.735.147.220 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.735.538.540 391.320us,Start,58*,Wr,99* ,.,, 
13:28:12.735.739.880 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.737.230.460 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.737.431.800 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.739.288.760 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.739.490.100 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.740.064.660 574.560us,Start,58*,Wr,9C* ,.,, 
13:28:12.740.266.000 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.742.122.900 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.742.324.260 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.743.082.040 757.780us,Start,58*,Wr,9E* ,.,, 
13:28:12.743.283.400 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.745.055.800 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.746.173.180 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.746.564.440 391.260us,Start,58*,Wr,99* ,.,, 
13:28:12.746.765.780 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.748.256.440 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.748.457.780 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.750.314.740 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.750.516.080 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.751.090.560 574.480us,Start,58*,Wr,9C* ,.,, 
13:28:12.751.291.900 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.753.148.980 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.753.350.320 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.754.108.160 757.840us,Start,58*,Wr,9E* ,.,, 
13:28:12.754.309.500 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.756.081.860 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.757.199.240 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.757.590.660 391.420us,Start,58*,Wr,99* ,.,, 
13:28:12.757.792.000 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.759.282.580 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.759.483.920 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.761.340.880 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.761.542.220 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.762.116.820 574.600us,Start,58*,Wr,9C* ,.,, 
13:28:12.762.318.160 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.764.175.080 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.764.376.420 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.765.134.420 758.000us,Start,58*,Wr,9E* ,.,, 
13:28:12.765.335.760 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.767.108.160 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.768.225.540 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.768.616.920 391.380us,Start,58*,Wr,99* ,.,, 
13:28:12.768.818.260 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.770.308.760 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.770.510.120 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.772.367.100 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.772.568.440 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.773.142.920 574.480us,Start,58*,Wr,9C* ,.,, 
13:28:12.773.344.260 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.775.203.020 001.858ms,Start,58*,Wr,9D* ,.,, 
13:28:12.775.404.360 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.776.162.160 757.800us,Start,58*,Wr,9E* ,.,, 
13:28:12.776.363.500 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.778.135.820 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.779.253.200 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.779.644.460 391.260us,Start,58*,Wr,99* ,.,, 
13:28:12.779.845.800 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.781.336.480 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.781.537.820 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.783.394.800 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.783.596.140 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.784.170.620 574.480us,Start,58*,Wr,9C* ,.,, 
13:28:12.784.371.960 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.786.228.880 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.786.430.220 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.787.187.980 757.760us,Start,58*,Wr,9E* ,.,, 
13:28:12.787.389.320 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.789.161.700 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.790.279.060 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.790.670.480 391.420us,Start,58*,Wr,99* ,.,, 
13:28:12.790.871.840 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.792.362.340 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.792.563.680 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.794.420.640 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.794.621.980 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.795.196.600 574.620us,Start,58*,Wr,9C* ,.,, 
13:28:12.795.397.940 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.797.254.900 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.797.456.240 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.798.213.920 757.680us,Start,58*,Wr,9E* ,.,, 
13:28:12.798.415.260 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.800.187.680 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.801.305.040 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.801.696.440 391.400us,Start,58*,Wr,99* ,.,, 
13:28:12.801.897.780 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.803.388.280 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.803.589.620 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.805.444.020 001.854ms,Start,58*,Wr,9B* ,.,, 
13:28:12.805.645.360 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.806.219.900 574.540us,Start,58*,Wr,9C* ,.,, 
13:28:12.806.421.260 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.808.278.200 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.808.479.540 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.809.237.340 757.800us,Start,58*,Wr,9E* ,.,, 
13:28:12.809.438.680 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.811.211.100 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.812.328.460 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.812.719.900 391.440us,Start,58*,Wr,99* ,.,, 
13:28:12.812.921.240 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.814.411.900 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.814.613.240 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.816.470.280 001.857ms,Start,58*,Wr,9B* ,.,, 
13:28:12.816.671.620 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.817.246.260 574.640us,Start,58*,Wr,9C* ,.,, 
13:28:12.817.447.600 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.819.304.540 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.819.505.880 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.820.263.680 757.800us,Start,58*,Wr,9E* ,.,, 
13:28:12.820.465.040 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.822.237.480 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.823.354.860 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.823.746.240 391.380us,Start,58*,Wr,99* ,.,, 
13:28:12.823.947.580 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.825.438.240 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.825.639.580 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.827.496.660 001.857ms,Start,58*,Wr,9B* ,.,, 
13:28:12.827.698.000 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.828.272.520 574.520us,Start,58*,Wr,9C* ,.,, 
13:28:12.828.473.860 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.830.330.820 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.830.532.160 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.831.289.920 757.760us,Start,58*,Wr,9E* ,.,, 
13:28:12.831.491.260 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.833.263.580 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.834.380.960 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.834.772.260 391.300us,Start,58*,Wr,99* ,.,, 
13:28:12.834.973.600 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.836.464.140 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.836.665.480 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.838.522.560 001.857ms,Start,58*,Wr,9B* ,.,, 
13:28:12.838.723.900 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.839.298.380 574.480us,Start,58*,Wr,9C* ,.,, 
13:28:12.839.499.720 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.841.356.720 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.841.558.060 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.842.315.780 757.720us,Start,58*,Wr,9E* ,.,, 
13:28:12.842.517.120 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.844.289.600 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.845.406.980 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.845.798.240 391.260us,Start,58*,Wr,99* ,.,, 
13:28:12.846.001.280 203.040us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.847.491.960 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.847.693.320 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.849.550.220 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.849.751.560 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.850.326.080 574.520us,Start,58*,Wr,9C* ,.,, 
13:28:12.850.527.420 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.852.384.460 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.852.585.800 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.853.343.520 757.720us,Start,58*,Wr,9E* ,.,, 
13:28:12.853.544.860 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.855.317.340 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.856.434.720 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.856.826.100 391.380us,Start,58*,Wr,99* ,.,, 
13:28:12.857.027.440 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.858.518.040 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.858.719.380 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.860.576.440 001.857ms,Start,58*,Wr,9B* ,.,, 
13:28:12.860.777.780 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.861.352.300 574.520us,Start,58*,Wr,9C* ,.,, 
13:28:12.861.553.640 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.863.410.640 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.863.611.980 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.864.369.700 757.720us,Start,58*,Wr,9E* ,.,, 
13:28:12.864.571.040 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.866.343.380 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.867.460.740 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.867.852.080 391.340us,Start,58*,Wr,99* ,.,, 
13:28:12.868.053.440 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.869.544.020 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.869.745.360 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.871.602.260 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.871.803.620 201.360us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.872.378.120 574.500us,Start,58*,Wr,9C* ,.,, 
13:28:12.872.579.460 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.874.436.460 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.874.637.800 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.875.395.640 757.840us,Start,58*,Wr,9E* ,.,, 
13:28:12.875.596.980 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.877.369.400 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.878.486.760 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.878.878.120 391.360us,Start,58*,Wr,99* ,.,, 
13:28:12.879.079.460 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.880.570.000 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.880.771.340 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.882.628.260 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.882.829.600 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.883.404.140 574.540us,Start,58*,Wr,9C* ,.,, 
13:28:12.883.605.480 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.885.462.440 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.885.663.780 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.886.421.620 757.840us,Start,58*,Wr,9E* ,.,, 
13:28:12.886.622.960 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.888.395.460 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.889.512.820 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.889.904.220 391.400us,Start,58*,Wr,99* ,.,, 
13:28:12.890.105.560 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.891.596.100 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.891.797.440 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.893.654.400 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.893.855.740 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.894.430.240 574.500us,Start,58*,Wr,9C* ,.,, 
13:28:12.894.631.600 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.896.488.780 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.896.690.120 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.897.447.840 757.720us,Start,58*,Wr,9E* ,.,, 
13:28:12.897.649.180 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.899.421.640 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.900.539.020 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.900.930.360 391.340us,Start,58*,Wr,99* ,.,, 
13:28:12.901.131.700 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.902.622.360 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.902.823.700 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.904.680.660 001.856ms,Start,58*,Wr,9B* ,.,, 
13:28:12.904.882.000 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.905.456.640 574.640us,Start,58*,Wr,9C* ,.,, 
13:28:12.905.657.980 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.907.515.040 001.857ms,Start,58*,Wr,9D* ,.,, 
13:28:12.907.716.400 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.908.474.180 757.780us,Start,58*,Wr,9E* ,.,, 
13:28:12.908.675.540 201.360us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.910.447.980 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.911.565.360 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.911.956.780 391.420us,Start,58*,Wr,99* ,.,, 
13:28:12.912.158.120 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.913.648.700 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.913.850.040 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.915.707.120 001.857ms,Start,58*,Wr,9B* ,.,, 
13:28:12.915.908.460 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
13:28:12.916.483.060 574.600us,Start,58*,Wr,9C* ,.,, 
13:28:12.916.684.400 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.918.541.320 001.856ms,Start,58*,Wr,9D* ,.,, 
13:28:12.918.742.660 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF* ,......,, 
13:28:12.919.500.420 757.760us,Start,58*,Wr,9E* ,.,, 
13:28:12.919.701.760 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF* ,.................,, 
13:28:12.921.474.160 001.772ms,Start,58*,Wr,98* 98* 98* 98* 98* 98* 98* 98*   98* 98* 98* ,...........,, 
13:28:12.922.591.540 001.117ms,Repeat Start,58*,Rd,FF FF* ,..,, 
13:28:12.922.982.800 391.260us,Start,58*,Wr,99* ,.,, 
13:28:12.923.184.140 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF* ,..............,, 
13:28:12.924.674.800 001.490ms,Start,58*,Wr,9A* ,.,, 
13:28:12.924.876.140 201.340us,Repeat Start,58*,Rd,FF FF FF FF FF FF FF FF   FF FF FF FF FF FF FF FF   FF FF* ,..................,, 
13:28:12.926.734.700 001.858ms,Start,58*,Wr,9B* ,.,, 
13:28:12.926.936.040 201.340us,Repeat Start,58*,Rd,FF FF FF FF* ,....,, 
